user_id,business_id,stars 
Emily,oYPpWHgsjcIt-tUzGXk_eA,4.0
Misha,efFIGYJDnqPnjXlASxF7PQ,4.0
Gabi,I7eqTdTmRTWYwF9HNZAHxw,5.0
Hank,BOMgSyi4-TYAnjVn3m0z3A,3.0
Messer,ysV6SZm4_I7W0gRTCeV-Iw,5.0
Lisa,uanCi4OGc1mHLGl_AT4JhQ,2.0
Nadine,4k3RlMAMd46DZ_JyZU0lMg,5.0
Karen,nJFat5MeRYeyDGphy80AqA,3.0
Annette,Rgq9dnua_aM9jlNSodKj7Q,5.0
Karen,3vta1BSPwdSulcCFMpBjDw,4.0
Fancypants,bsrj9_hFAql3dlSf244zpg,5.0
Norm,BWrdSeWCWKVQQGnJC2oyrQ,4.0
Jennifer,LhpaVbk9MEIlcaZCDgTIbA,2.0
Matthew,V-iYnXthdocmCRkA2xcg3w,3.0
Elena,5VXlHFrYZZzj7zfZEsz5nQ,3.0
Dani,xUv4cIGoL5F279yp5dzp4Q,5.0
Ry,SsN-SaGGkJn2Qm-jSDQ4aQ,2.0
Misha,ydM0qCPG1cTZvAguCi2ucA,4.0
Keila,1CR2ddUcjYYwRd5JLtiRrw,4.0
Arnel,OFnDWBP8iXxgeBrfHA5fRA,4.0
Albert,qLTQc4KzaEopOOMmYawNcg,3.0
Sal,RoaqURAVEs5D1-vd5t8wcA,3.0
Jason,d_xS_AZ1uqO1XHY3V51qtA,4.0
Cynthia,0q_BHpxbikVtPRRLRu-U0g,5.0
Michael,bxCKBd1qsafnKXlWrCK20g,4.0
Brad,qRymrsLmlA34bC8PvNoujg,2.0
Brad,uBZq-ny6OgE2_J4ejH6OUg,2.0
Chad,IIUVhLczp9hykwGtT6veBQ,4.0
Jennifer,HNLwl3V8C8fG_sVp4N-MWA,4.0
Cynthia,fAo-3jt3oD69nwnr5M6FLQ,3.0
Kent,EVGb5vclXDZTgkWwbrNGYQ,4.0
Karen,LA8KYt-SaeTpb_qQ5Wc4aQ,3.0
Rob,Forh8ReS4pbs9PAIzcRpLA,5.0
Cat,RtUvSWO_UZ8V3Wpj0n077w,4.0
Linda,or4UVDjXEEjze3wNPjoAZA,4.0
Norm,gy-HBIeJGlQHs4RRYDLuHw,4.0
David,EAwh1OmG6t6p3nRaZOW_AA,4.0
Emily,uSxWwjS7wbK2XeVwlgSqdw,4.0
Karen,WB7346WSdkTHvtHfWPilaA,5.0
Jess,U9iNEzBVCsPLrzoJOwa32Q,4.0
J,fHM09_y3QX3n4a_bIFbk_w,4.0
Michael,SdbWATeCeEH4otfi19t9Kg,3.0
Randoll,JcTIqoWO83FfEI9PJJHMfw,4.0
Stefany,ahhbhNbREN1mXqAPaRog1Q,3.0
Gabi,BgAV4IwXkd8gpuyUJX2wnQ,3.0
Matthew,fktJOSE49u-QQRlhoXlS0Q,3.0
Juan,dNr7VKRti8dXWE-jzfVBtQ,5.0
Chad,foD6m1lhxAAfNEHdUbBpOA,4.0
Owen,uAAWlLdsoUf872F1FKiX1A,4.0
Joyce,15yP8OOhUcESzYbLcm6s3g,5.0
Bruce,m-7riqiizobw5HDsY7poSA,4.0
Andy,_RoLyFaOoLteuwBUM4JIbQ,2.0
Adrienne,AyEtowSGi9vx0-xFfrgjWw,5.0
Vincent,rbcfYmJtqwIkk17IeOI5Kw,4.0
Vincent,RVNxhRf8ERTAb38vBWvCig,2.0
Arnold,2weQS-RnoOBhb1KsHKyoSQ,3.0
Jennifer,wssONJTv6MEui3ShSzGzlw,3.0
Mel,lokPfoken16iTeAJ2PAwmQ,3.0
Amy,xZtKQ6AFLh9P7rfmjvVjhw,4.0
Jennifer,0uJ9zHtOTIdT2woPWEibnQ,1.0
Chad,IWpoAIgRoKRLBaZ8qwExlQ,3.0
Lorrie,ByFMv3p5X1aNeZhU61rDcA,2.0
Stefany,LShiV3c0yVTjuXe3tqexUA,3.0
Kent,fclGOiV9Y12ZVlfudWH3Aw,4.0
Gabi,piHJq_NDrOh5SYk3AyQVOg,4.0
Karen,jj7zJSRfS3lb49zQ94ysGg,2.0
Corey,AV6weBrZFFBfRGCbcRGO4g,3.0
Carol,IRF1hPi3GuxJ-EpoEpzI7Q,5.0
Margret,NlNZgDWJhOYz9zoKE2ydMQ,3.0
Yuko,ZLiREXzUDQ6MD5Gk2rS4BQ,4.0
Deb,SMRg_KiTXeUb6xYlB98ocQ,3.0
Jennifer,3cAy1gxlprn1ue0q3L_ziw,3.0
Rob,w55sCX7ZkLIJNhl_RhwjEg,4.0
Michelle,2weQS-RnoOBhb1KsHKyoSQ,5.0
Deb,r3Xx9Qk3xAMzYGIGFBcKpQ,4.0
Angela,n1deY7Ymy6C_VyS1DF3tnA,4.0
Stefany,Oe7FYgamhSFuxQy9cMNI0A,3.0
Juan,XMMLRvV4IMxIGyc4H37LxA,5.0
Jennifer,9hBjuOMiCGIbB7T-xwy96A,3.0
Jess,IRbgMt0cVuzK1KSppU16_Q,4.0
Michael,g3g3dWFoVSYhXQTs4ctGyg,3.0
Michael,W4sNI_ZMvgzN9vwUNu4ViA,3.0
Chad,mCngB920N5rY25KPsAWPcA,3.0
GT,0qh5uSAUDcVzC6hoPsAPvA,5.0
Norm,AcRqSZIaehtjSQJSqZZytA,3.0
Randy,FodnfLi_ezVmL5DcrxnI3Q,4.0
Alf,xF4xbsAdhr44s9psc_v7tQ,4.0
Sophia,x_yLsQMQtlE0rdxnaf6J5w,5.0
Keila,fWEfX14W2_7GDOJBSQQU9Q,3.0
Norm,BOQOuwSNhfKx1xvKtONsBg,4.0
Ninette,Al0uCu7s9LQEURwV1F6Bfg,4.0
Samantha,P8uECqGqXWTwEndkh-6bQw,2.0
Chris,NZwMb0jbLTPsRldwLSgz5A,2.0
Jennifer,5E_1xb3o97ZWQJiZJMVRmQ,4.0
Gabi,NWDt2Vo6Xqhtr4D1wfNFhA,5.0
Paul,rbcfYmJtqwIkk17IeOI5Kw,5.0
Bruce,jXHmmircEbhQmZjWDR1xIA,4.0
Mel,gb41qjfdymOAYV2HT1OTeA,4.0
Owen,NGr7u6mAhcEcjFu8r9njSg,2.0
Nicole,StCUM6isjcg6OngePAAn1w,4.0
Isabel,gy-HBIeJGlQHs4RRYDLuHw,4.0
Emi,lu3eprrEXNLQFDlzmQ7OfQ,5.0
Tom,BaTAQUSjk9z7EH-aHsaVAg,4.0
Emi,5shgJB7a-2_gdnzc0gsOtg,5.0
Jennifer,tYdVqMv76L6UykoHSOE8Cw,5.0
Wendy,SNJi8rgm_YUX2_iOcfDycw,4.0
Maria,PbyqDJf815zRn-7p6vYpAQ,3.0
Dianna,T-eEjmbEeQ53ezioW_9vxQ,4.0
Tiffany,EcQKWKM1-1WQJAX2fUVCkw,4.0
Opal,2weQS-RnoOBhb1KsHKyoSQ,3.0
Juan,YJS7cXGLAvWw9DUDXpw84Q,4.0
David,2weQS-RnoOBhb1KsHKyoSQ,4.0
Danan,lmxA0dJM0XsPCIHPXhEQ-g,4.0
Tiffany,ajHLLUe-A9dTd7WyU12XZQ,4.0
Jennifer,hLThl4NxoJmHadtb6vLNsw,3.0
Jennifer,DoZnn9iFwXglLs8Smmvd8A,3.0
Karen,WaBujxNpUKos0F9ByBQ65A,3.0
Ryan,KhXwilw6eMuCTYFLdvk0Jg,5.0
Matthew,ovuL7n30fogNHrIc51uSgQ,4.0
Bruce,WiWCtinRtykBC6DCg6w3Fg,5.0
Jason,xEBor41OFpeeKdcCZ2sfMg,4.0
Jennifer,mnwRtuVQEsIUomBchu0gwg,4.0
Dianna,uanCi4OGc1mHLGl_AT4JhQ,4.0
Keven,cE8n6AgE_EZQzqdOF-kz9A,5.0
Jason,QG17_qiD59P2ljs2hYMgeA,5.0
Jon,gb41qjfdymOAYV2HT1OTeA,3.0
Michael,Iv5lyi_ule9sNIOncmusIw,5.0
Stefany,lX7-SmG6mm_6GAHwBBUtEA,4.0
Anita,i4tZg67tcih6V5IPCqNC4Q,4.0
Amuse,5shgJB7a-2_gdnzc0gsOtg,5.0
Chad,0_o7OBAmcBS5A352zm8Hxw,3.0
Cynthia,c52uINsCUV6tjtZFAxXEbg,4.0
Matt,IcOvxejpd5FLFIkj20Opqg,4.0
Stefany,3kdSl5mo9dWC4clrQjEDGg,4.0
Mike,9SrZRDl7-ZfuENCo0DjfsQ,4.0
Juan,Fvd8qeJCXFbMYQk45S7iBQ,4.0
Gabi,YaEPtPnEqh3WSsGq7cL44Q,4.0
Norm,Xww2E2ym5cWX3-91Ml5Bfw,4.0
Denise,38sFGUFYj_D1n2K4aM0u7g,3.0
Sophia,Al0uCu7s9LQEURwV1F6Bfg,5.0
Denise,CyKsmdixwdmqYPXzzSkU6Q,4.0
Nijole,E0OKctOhZpUQgwUUBc_RwA,4.0
Dave,svzw9ZtZmBRSO7b49CRhyA,4.0
Stacy,ghpFh6XpH1TYZhjAGdx-xw,4.0
Stefany,KduMkA9Hq0Nz_7MGj1siKA,4.0
Jason,2_Ms1mFbKauV6HHJ3R_yDw,3.0
Jennifer,D5oYTE-sbkV2wurOWOGzjQ,3.0
Bruce,sPmglaUQL_Pc5a3v-TTxew,3.0
Jennifer,xrP2Cmx8401P_o1tCel98Q,3.0
Gabi,K64Uw3a2Enh2MznpwRHWKQ,5.0
Miriam,YQQCn0KEAyeCsKXKiR88rw,3.0
Jennifer,umLn7zBi0-5VEFUyZ3XlEQ,5.0
Chris,vW0j6dHS5rpR-qMV6CFLcw,4.0
Karen,SNJi8rgm_YUX2_iOcfDycw,4.0
Jennifer,xVgFFbACM8Qe1W6CIk48jg,3.0
Canny,KwxLywiOt7L8t7fsMsd9VQ,3.0
Rick,dKdApYVFDSNYsNOso6NYlA,3.0
Kent,MgPbFjdTZUo9L_fziqKB4g,5.0
Jennifer,oH3V-79Cldz_6sWXi0yuoQ,3.0
Stefany,t6WY1IrohUecqNjd9bG42Q,2.0
Owen,1A47OcRyjJa56OwrTZpfmA,4.0
Owen,jdxde4eu6wdLZrUYxkYhfQ,3.0
MaryLou,NLG_QzHVE5inmZE-nph5wg,4.0
Andy,h7hgUiuQ9vSczhKdV5YgGw,1.0
Hannah,2gUbgbdJ7IFSbicBXlSchw,2.0
Emily,b-b14SS8H9r3AdwnVK5zRA,5.0
Adrienne,oVrvzUJczq0e2JzVxSTyag,3.0
Jando,2gUbgbdJ7IFSbicBXlSchw,5.0
Asuka,uanCi4OGc1mHLGl_AT4JhQ,3.0
Fox,MKd_EUD0PG__cOfIbeqYAg,4.0
Chris,KxUF6KqhpJTwKPfLHYeLuw,5.0
Jennifer,pofIP_IT0ANjMGoxi7MU3g,3.0
Keven,bsrj9_hFAql3dlSf244zpg,4.0
Demitri,zomc4vlPucjG4lD1fglOkw,5.0
Jennifer,D0tYz9YSVTP5cZgxphWL4Q,4.0
Jennifer,JHU3SbUz2UF1cVgnlNoK8Q,5.0
Jason,aU3MBJ3Cq5yip6JTyJi7KQ,4.0
Stefany,Lzv68iVkRHstVvW3aXNWkA,4.0
Kelly,2weQS-RnoOBhb1KsHKyoSQ,3.0
Michael,fAo-3jt3oD69nwnr5M6FLQ,5.0
Arnel,Bj2JoTfsqjPyIasM2lvtGg,5.0
Christopher,0XEqyl_lVaJNHRKxNcjJZg,4.0
Walter,DN_Mr2qDAWcr2A47-zr00w,3.0
Christopher,GxWEpPvDAxuzaSNNmR4Umw,5.0
J,LgvgD8JllzVmIdme4OP7Eg,4.0
Chad,OxS3vO6dFwkCz_Zjl71M-w,4.0
Demitri,HUr7xaaplZQ5jxb_zF8ing,3.0
Bill,SpDSWxO4rLUCRAa3K6wC1Q,5.0
Rob,aZG9Hp8fdgzq37iuB1QTYg,3.0
Dave,-FLnsWAa4AGEW4NgE8Fqew,4.0
Joseph,9yRS-SNzkfmThx2JJoilwA,5.0
Brad,-FLnsWAa4AGEW4NgE8Fqew,4.0
Rob,7fa7SPQb9_DbKCtlmRB5GA,5.0
Gabi,y_pYHBD_8UaVd9xH6z9tDQ,4.0
Shannon,925GiWzJ_cxQaUT870xW7A,5.0
Mel,yhgUyctWczUN13MinNgZ3w,3.0
Dani,45m_xaD3A1saWNjVDahECQ,2.0
J,sqRX-XLlhx4rs2c1TpBf8A,5.0
Jennifer,rI5hRP-34EleLRJWfapK5w,2.0
Tiffany,NwWYSYGHFyHQMmsXu0SiYA,3.0
Jocelyn,UJevx59U-bi6fRADCSa7LQ,4.0
Gabi,SurnOSM2bVVN4-Js3G23RQ,4.0
Jennifer,4egAyQgylMPJgngmNGCloA,3.0
Jennifer,qgAZPDQStZP_Y5XTiQ6UqA,5.0
Manda Bear,2weQS-RnoOBhb1KsHKyoSQ,3.0
Ken,p7NkZWqisweiNsr3XwKxbg,3.0
Elena,sqRX-XLlhx4rs2c1TpBf8A,5.0
Dani,sjpYOSE-cK0h-XI7XooLTQ,2.0
Jennifer,EBcugzKWrUKMo4JFEWBu2g,3.0
Karen,LIIBIP8HedzuM3Ym5Pcvyg,5.0
Owen,k6zmSLmYAquCpJGKNnTgSQ,3.0
Karen,Iy8sp_NiAoTWZ1j3rUEBng,3.0
Kimberly,bsSnjJPT2yWoHTPSVA-gnw,4.0
Stefany,3GfdCuI0YCc5U3rLLLPHUw,3.0
Stacy,ByFMv3p5X1aNeZhU61rDcA,3.0
Denise,8KsMtzkmKgNsiVWyeeYQYw,1.0
P,uanCi4OGc1mHLGl_AT4JhQ,3.0
Fancypants,PEEL5RknyenMUOAcGEGQhg,2.0
Arnold,3kdSl5mo9dWC4clrQjEDGg,4.0
Gabi,9HhdcD2M05egUPUM7qJI3w,3.0
Jando,eWKZyDPXdkhrT8v8XD2OrQ,4.0
Karen,qtxBkHhfeG5KrESJY6W3tQ,4.0
Norm,ZMjNpbMvDWEUCqn1l1F3aA,4.0
Allister,2weQS-RnoOBhb1KsHKyoSQ,4.0
Vicky,DRiTXZ2laRiAgrB-Gkgv1g,4.0
Brad,-vw3-EFSXYuNcRSr9SzwoA,3.0
Jennifer,Bo9uuPiAsq_z02eb87N41g,3.0
J,jvMJzojAeg-bk4jVC1z6gw,3.0
Miriam,AV6weBrZFFBfRGCbcRGO4g,2.0
Mel,NblDoJBEwhkJyvAuxzh4rg,4.0
Messer,foD6m1lhxAAfNEHdUbBpOA,5.0
Norm,_vHI2zsJp7b02MFJUWJgbw,4.0
Tram,6CnoUxE66XuY5gI-hBysbw,4.0
Rob,52R7FGPqbuV6FIV2BDYPTA,5.0
Chris,NvWjSruIUunXMI1EsUWo1Q,4.0
Margret,C5azlhXSTOlqVAM3nl95nw,5.0
Yuko,DpaW0vL3wfodruYj1ez2Ww,4.0
Jennifer,25m6rM6hFw2CGADUjbYKXg,4.0
Nicole,kRWmJMC06q2J4avAUzxLag,4.0
Chad,wDfz8ap9xWzj46mtNDcT9A,4.0
Wanugee,_w5hBpkjHs5_Hv3pLeHtIw,4.0
Samantha,etzDsNjkCyQBoJcU2a3U-g,3.0
Kent,-VAT5blgCouJP3ptx9LQHA,4.0
Rob,8DcFtolCfmxupCg-ijNJQA,4.0
Chris,GVnzZe_qGtfQWB8YtWTq1Q,3.0
Stacy,YJ_nOxPvADRDVRpNi3WSCw,4.0
Mel,vOfz55MmWgjNQ3BA2PnhgQ,3.0
Tiffany,g4rkl-BorzlT1hIz_-vsew,4.0
Jennifer,SzEaW5ukiA1RtadsLSvquw,3.0
Chad,LPONBStm1-DyzXulXccsMg,3.0
Rob,ugf6qjoG5h6VXR5-vpq0Qw,5.0
Juan,QYBMK_LxcqlGeSXBeLmrLg,5.0
Norm,dKdApYVFDSNYsNOso6NYlA,1.0
Linda,MyTsAeShB9pcWP84GSTAdw,3.0
Margret,vOfz55MmWgjNQ3BA2PnhgQ,4.0
Mimi,dYroVyFeMiqPln9hF4nCDw,2.0
Emily,JhQvfo_WfX10TG9_7VO14g,3.0
Lorrie,jIzygnVmajEXYmfsBNY_Gw,4.0
Jennifer,O_9K3WhlGlXW3KFPfTo0yA,3.0
Tiffany,ndQTAJzhhkrl1i5ToEGSZw,5.0
Bruce,X-uKQqs0y_2TnPGG24fIBA,4.0
Margret,SMRg_KiTXeUb6xYlB98ocQ,2.0
Michelle,VsIx1NnhM5PA8prJjIZNYg,5.0
Jess,CEsh0ScOKlL3mpvjypqszA,4.0
Jen,hTEVm9uOnR6L7hLAigNNAw,4.0
Alden,sCODuHnzNW_s4BuxtqTCBA,3.0
Sal,uanCi4OGc1mHLGl_AT4JhQ,4.0
Dave,j-JE8jELAHBbg6MKeAGanw,4.0
Jennifer,G1Ce_QBHwT_R8Fc2-ARrwQ,4.0
Jen,t2O4Qx74U_IfBzDHJzvUCA,4.0
Emily,UAMTM6LMA2on079oBMFBPQ,5.0
Jen,GREUapStr7mD3L528tefVQ,5.0
Chris,NwQeXa7pOtQ8YZYrrzorfg,3.0
Jen,Dt-ygvMchiw0wrWpocGOeg,4.0
Gabi,EBDIZWxWH5lD7WyTnTngBg,5.0
Danielle,UX8xcfHhnRbgmUK1kXLYrQ,3.0
Margret,KYr67K-Ot9HKkv90KaXL5w,1.0
Dave,HmAQq1Wbz2oAFX-KqTAM_A,3.0
Karen,jBxrK5sbvH_gbMwJO63loA,3.0
Dave,GayMbfHhhiApf8XeMe3ycg,4.0
Stefany,FDY7wagp7-rfjopJDRARbA,5.0
Pauline,966W5oXOBW0ZWhNYy0yjcA,4.0
Jennifer,5AiEVfvqQkUaUhN45CjSIw,3.0
MaryLou,30PeUfYV_Jd4jcQNQxfTKA,5.0
Mark,hRIBnrMH18ooBlfYZv2Qng,3.0
Juan,15yP8OOhUcESzYbLcm6s3g,4.0
Nino,MzvmciI_1CbaCm95tXgVBg,3.0
Manda Bear,m506zjQ67j0msTfANwB6RA,4.0
Jennifer,gSqnNKCLSbW9509lWviQOw,3.0
Randy,ByFMv3p5X1aNeZhU61rDcA,2.0
Jen,0ZZIqTdEb7yUa13QZLKuGQ,3.0
Brad,lu3eprrEXNLQFDlzmQ7OfQ,3.0
Allister,bsrj9_hFAql3dlSf244zpg,4.0
Karen,dfNKy4VIaH_qluaYQaG7oA,4.0
Jennifer,SurnOSM2bVVN4-Js3G23RQ,4.0
Margret,qbiyJvvqK8w8a0Z2rgg8Hg,3.0
Eric,5gFzFPp_SHOeOzEwVFyOgQ,3.0
Matthew,uIovmfzrCcJIlzfbpj_hzg,3.0
Michael,5mu4SWwVTgNUXw0lWLaoZw,5.0
Jennifer,iBihgoxc6Ot7m2D4D3z0QA,4.0
Fancypants,1DP5vHxJzCDbgawv0WC3yA,3.0
Michael,oLCbzZG2184wQBdmkggRnQ,4.0
Jennifer,IqA4HjCLyYbrYBcs1JxHzA,3.0
Amanda,uanCi4OGc1mHLGl_AT4JhQ,3.0
Jon,61Xm16kv5CriHH3O49wiuw,5.0
Arnel,vDIZQffxHxbli2u4DsZ4uQ,3.0
Felicia,R8811Sf7uYEa5m3KBc32Qg,5.0
Michelle,51nitqzzQ_YrSZP8-P0PfQ,5.0
Maria,p7NkZWqisweiNsr3XwKxbg,3.0
Arnel,bw4X3r0UKGHdhDjawLZp5g,5.0
Jen,BZSzoBFhkXBUQTx4Cgl5Aw,4.0
Stefany,TU2Vt9nRhVSBMVTAivy9Ug,2.0
Stefany,fQt9QVAZM9PM0wFDdROvWw,4.0
Amanda,0q_BHpxbikVtPRRLRu-U0g,3.0
Bruce,uqASi461Gv7sTHcvZ7-vwg,2.0
Arnel,NFb9tn03MNqSbGI_yNLt4g,5.0
Norm,5_ymZOB8eIfi6nzzL5-SbQ,4.0
Emi,XT8oPoBfwqm6vz7MoJ0OzA,5.0
Brad,fYLCKglfKHjgzcOeo4ZDaw,3.0
Kent,ns7l8kUDyLnrvWRNACZ6uA,4.0
Owen,aQXzyObFK-Frx1fM_hLhew,1.0
Erika,T31OpguLpvs6rkS8dZ4UHw,5.0
Juan,jlbP9Yd0AQP8OlcsFkZ4hQ,5.0
Stefany,ff6B-NAhNYnDFpaKziDBJg,1.0
Jennifer,MIkZkL5xJGBd-4nkMyVTnQ,1.0
Jim,6vNMmkttsHkW1THWiP50xg,3.0
Isabel,Al0uCu7s9LQEURwV1F6Bfg,5.0
Stefany,PkqN5st3zZ_Xce_5QlBtNQ,3.0
Jon,SCDCiS2_ZH4SBurMuPHicw,3.0
Juan,gsGxpk5uhy1XvaUSOrWTug,4.0
Darrell,nnDLapJk1z2NJE0-XzwMlQ,2.0
Misha,cwCLcQns_SSExsBCzWNQDA,2.0
Steve,jJoPLIhCjkGXy59I4Jl6zw,4.0
Michelle,1CR2ddUcjYYwRd5JLtiRrw,3.0
Stefany,zMGhPbrOnbPcYCUqenGMFw,2.0
Karen,qS8RTVYBHECxDtOVSyZJkw,4.0
Norm,QdXg79fKbFLEPePPnL02Fw,4.0
Lisa,4k3RlMAMd46DZ_JyZU0lMg,4.0
Marlon,HWl2EbZhkhAkFgqt44yUkA,3.0
Michelle,PChG1Dm0A6AXIXkXGVK8Fw,5.0
Danielle,NlNZgDWJhOYz9zoKE2ydMQ,4.0
Darylynn,Al0uCu7s9LQEURwV1F6Bfg,4.0
Margret,dP1_wP59hvVDWNzFFS_6YQ,4.0
Brad,_n3w5BK4-k7iXCWifCjUZg,4.0
Samantha,6PQve0oFCLPSh4wnIzvJtg,4.0
Norm,3kdSl5mo9dWC4clrQjEDGg,4.0
Jennifer,VdgLaQinAvwzq0HutvRNiQ,3.0
Jess,rbcfYmJtqwIkk17IeOI5Kw,4.0
Brad,WIXziLRw0l7-I3nHKIr_ug,2.0
Tiffany,7cnz3nRaVuwHLVTTaV5-PA,4.0
Vincent,QkDhw-fQi_IijlqSnV3eIg,4.0
Dominik,xOXtEl_kWIOYiYGL_y6-sQ,3.0
Kent,UmZdQID7QJoyg2R92mK3HA,5.0
Annette,5hTskC8JrA2zA0mYaYEZpg,5.0
Brad,I7eqTdTmRTWYwF9HNZAHxw,2.0
Jen,b78HWryeYf1xymjdxxCdyQ,5.0
Jennifer,XZS-Q1qq1kJA7pBPIKTTCQ,3.0
Jess,kRWmJMC06q2J4avAUzxLag,5.0
Jennifer,QcDz2fNxKCa-zcYTCHiAxw,3.0
Lisa,ty5KQYqYRxwXDG_e4pz-4w,5.0
Andrew,oVrvzUJczq0e2JzVxSTyag,5.0
Bobby,ByFMv3p5X1aNeZhU61rDcA,4.0
Norm,sE2oU0ERETgestAc91YOGA,3.0
Emily,nQvn3VIhBqfD43Ag7QfflA,1.0
Stefany,JXWDWoW4dDGcbaU2BQq8Og,4.0
Emily,_w5hBpkjHs5_Hv3pLeHtIw,3.0
Jennifer,QS2-QZZ0x85zHUcUwpByWA,3.0
Jennifer,5pX4aF-TyIjzXXx1S1uXwg,3.0
Jennifer,vPWvyl9gxmuOIXDBL6lSpw,4.0
Gabi,Ssp1DHeI6llZN3rasFbClw,5.0
Michael,-a857YYdjzgOdOjFFRsRXQ,4.0
Brad,uBZq-ny6OgE2_J4ejH6OUg,3.0
Emily,0_aeYE2-VbsZts_UpILgDw,3.0
Cynthia,ty5KQYqYRxwXDG_e4pz-4w,5.0
Jennifer,5LPK0LeKiS4HKzYwKXvFLg,3.0
Jennifer,xrFL7DL5SisPMWDarg52pA,4.0
Emily,ty5KQYqYRxwXDG_e4pz-4w,5.0
Ben H,AV6weBrZFFBfRGCbcRGO4g,3.0
Dani,TT658qQinO6MBHP9q7rJ8w,3.0
Joyce,gsGxpk5uhy1XvaUSOrWTug,4.0
Heather,zuVvDYJkKAbXQTTBauAqJQ,5.0
Shalini,p0iEUamJVp_QpaheE-Nz_g,3.0
Norm,ZgPnRzWjQR5NtiauGBww7g,3.0
Danny,sqRX-XLlhx4rs2c1TpBf8A,3.0
Jennifer,lusyQapYBD-df6VofjRWMQ,4.0
Andy,_M--1pHhyDlMNQRE9971ng,4.0
Francine,SsN-SaGGkJn2Qm-jSDQ4aQ,2.0
Jennifer,8-_jXGGDFPFAPB4r1x-81w,2.0
Gail,Sl9KjncnMx_ONoaVa_a9BA,2.0
Kim,NFb9tn03MNqSbGI_yNLt4g,4.0
Jennifer,CRVtzesMuwHK-phmS_ojaA,3.0
J,SurnOSM2bVVN4-Js3G23RQ,4.0
Anthony,dgiHRAOtyfa6Z5dO_4qh6A,4.0
David,vchjO0Vs5FwW2tpFnCimqg,4.0
J,FML0YqZ7dLBBC3Suap4_4Q,4.0
Asuka,xOXtEl_kWIOYiYGL_y6-sQ,2.0
Norm,m1RrPKgNleBoGYdnRRhmGw,3.0
Kent,QVSYsRNfggg4WGOn9TtBzA,3.0
Jennifer,D3ehpx1uKG5aLuaJgztYDg,4.0
Chad,cwCLcQns_SSExsBCzWNQDA,4.0
Steve,0q_BHpxbikVtPRRLRu-U0g,5.0
Gabi,mYlNFkIiFY3SyDl-nPWR5g,4.0
Cynthia,DnV2o694nhnjuRmyR39l3Q,4.0
Stefany,sc0tbi8CIgwSRGyi44Z_Jw,4.0
Jennifer,Kdm5HzVNzAh4miIWZ8S1ig,5.0
Jennifer,TLKOfsODMF_RiAGAI6IB7w,3.0
Rob,Xs5MqC7-g0vc4nmWDtRZoQ,4.0
Albert,NrgzXR0gycLMw1APhiA-wQ,5.0
Karen,s0QR_loWfMC2-ihWaKDT-Q,4.0
Stefany,H_eO04NZAQIDcbtFQ4BUag,4.0
Gabi,fR2v1bU-3jbWVJ0UuMmeHw,4.0
Nadine,f1ZKauu7dCB6iplmKqplAQ,4.0
J,74pWjFssgqyhaVg-YCUo3A,5.0
Nino,CX_H7AKaVrEtcZAxOvvklA,3.0
Jason,JTKzGJvIK9yuoUf-erV2qQ,4.0
Jennifer,Mrqk1ydkvgKtlxrExCv6gQ,4.0
Steve,SiNpoWjPQ4VPaWePZfuItw,4.0
Jess,PotiAhtDMYMNsJCzV0oLAw,3.0
Jonah,oAq3-dXyDT3k4Mluc1ftTA,4.0
Fox,hT-jqfoH7hJXNyfshIWLJw,1.0
Jennifer,0LU8TLoYmMf6_ujYMPFGJg,5.0
Samantha,I-2cQWZZSQ0_U-0Aa4PRLg,4.0
Sal,Lhl72icGvaW2rFClTy-hog,3.0
Arnold,x_yLsQMQtlE0rdxnaf6J5w,5.0
Laura,FDY7wagp7-rfjopJDRARbA,5.0
Mark,x2hx5eVl0xcqS8RPE9E1aw,4.0
Pete,YpNCrt2l7TEsZvUWMr72sQ,5.0
Jennifer,QfIJFYIVeZQ3phDJ96JRmw,4.0
Fox,OT9ZX1RwbydJm-PassDQmQ,3.0
J,gy-HBIeJGlQHs4RRYDLuHw,5.0
Brad,zrTGcb83AsfyVTMrsCa65A,3.0
Mike,X8GtmtMqkyOxXsF4Uj2Sgw,4.0
Jennifer,EZJzxHPgGjWRIOzqKem85Q,3.0
Yonnie,FDY7wagp7-rfjopJDRARbA,4.0
Jason,SmkYLXEYhzwUZdS6TAevHg,3.0
Michael,rL0fZmu1BXynhFXqkQH84g,4.0
Allister,uanCi4OGc1mHLGl_AT4JhQ,2.0
Tiffany,WIV0FGUqg-4dEMO_sYfEDQ,3.0
Michael,8ctfyg6JouPB4qFWC-_RpA,2.0
Chad,RzX7TVszk653nae39RiGkg,4.0
Gabi,5--3bqBkUMJZzvgfdp4AMw,4.0
Brad,TpYpl_Q6dQqlUImhRKw4mg,4.0
Chris,1KJbl_MEwqRN7ztFJ3kNwA,3.0
Stefany,h3pMMRwqBjMeMtk0_qQzRQ,3.0
Allister,ORNb79LPI1lZLMo60jsDYQ,3.0
Norm,iIwKW2cBAxjElE8eUzjwqA,4.0
Stefany,12vAPaYQ2AmHsuV5eDzVfg,3.0
Albert,AV6weBrZFFBfRGCbcRGO4g,4.0
Norm,0_aeYE2-VbsZts_UpILgDw,4.0
Gabi,vbSusVoxFlE58MTAUARV9g,5.0
Jennifer,fbKoXozkAKDxoWg8eyQk9Q,5.0
Randoll,WDYE-OCXNgKyXGNuBjMgEw,4.0
