business_id,name,review_count 
A__XEMryVN7j3a-7oSkRcw,All About Books & Comics,57
t_OE7pddZoutbRtq1Pd6bg,Liberty Commons at Big Rock Brewery,44
uqASi461Gv7sTHcvZ7-vwg,Slices,47
QfpJ7YX-CKU6YMrC154quQ,PetSmart,18
_xiUV8OfR6yUJk-09QD6zA,Burrito Planet,20
OVVC9FlwRcR3MkS2fyu2eg,Southbrook Farms & Pumpkin Patch,4
JIETwXSEGIHMNyxZVEnNKQ,Original ChopShop,824
LgvgD8JllzVmIdme4OP7Eg,Firehouse Subs,134
9OwoNe9ksUeU6zYasGhrPA,China Harvest Buffet,40
xt8fR5wBoYwd0fKrVdjntw,Fear's Confections,57
JdsD9o8OIcW2JV3NubQ_hA,Toronto Public Library - Bayview Branch,4
qXoVYptJRQg6Jt7NLvGv-A,Opa Life Greek Cafe,310
iwlCyVZBukIhUotnD3CdtQ,Popcorn Girl,109
Ch7NAhB_MWSDwcNbcptEKg,Mimosa Grill,475
OB8vZCzHXv9ZyKLTJe2K3g,Regal Chinese Restaurant,22
KduMkA9Hq0Nz_7MGj1siKA,Tom Yum Thai Kitchen,60
z0oaIwY8MXf9aQ4bXvUvww,Hampton Inn & Suites Phoenix Glendale/Westgate City Center,44
sMMWutp_B0351wr_oyG5fg,El Plebeyo Restaurant,11
KWxTv7S3cWaMhv3QiW5C2g,La Tapenade Mediterranean Cafe,17
ahhbhNbREN1mXqAPaRog1Q,The Toy Box,52
jIyD5h_zVynrFx-yAko7Mg,McDonald's,3
wssONJTv6MEui3ShSzGzlw,New Korea Restaurant,8
pHpU8lnnxMuPWRHOysuMIQ,Salut Kitchen Bar,715
DS0E9qEyVTyV_BGWoPgjGQ,Kyoto Bowl,34
Yevhl8bTwdJuu_LWKv-4Fw,Paladar Latin Kitchen & Rum Bar,452
sjYjud32ONyOOpdifp2J9A,Bed Bath & Beyond,16
p7GPFefPUjm5bwWKuKE71g,Residence Inn by Marriott Phoenix Chandler/Fashion Center,17
tgX7jBPqqMix6G2AeUVbpg,Shell,3
pkVxITGzpD6ErMFZD0iYkw,PostNet,30
4WXGO8RoCTMiNUOzZVPCdg,The Shop,3
NXcV1HuXbfus0QNdI6UpOA,Sweet & Spicy,166
BNe0cVbwk7RGUfmur9yl5w,Veronic Voices,45
-_DxZ8gKU50sfuZEu4ypKg,Saigon Restaurant and Bar,194
8KsMtzkmKgNsiVWyeeYQYw,Las Vegas Chinatown Plaza,55
DYAorbxOyubUB_wtQRCdug,MadHouse Coffee,861
UT2ywbF-_yU54_LMtI9AKg,Retablo,25
-FtngCwHCD2tRlH8jpj_Ag,Hash House A Go Go,643
xEBor41OFpeeKdcCZ2sfMg,Fiesta Mexicana,463
anQ0TggcB6f4yO4csQ44oA,Elevated Juice,82
RWwcoU716D8j519RL7paVA,Cookie Dough Bliss,41
RuR-G6H3efCZimgHDwj9og,Mecklenburg ABC Liquor Store,24
Uj0MU1EYpcVvR4db1aU0cA,Wiener-Schnitzel Haus,43
8qC6M0kvOu9L_2QVh5pfhg,Capriotti's Sandwich Shop,98
8JWOI02naiI09b_ySmPS5A,Fidelity National Title Agency of Nevada,6
CEsh0ScOKlL3mpvjypqszA,Ichigo Ichie,77
A_mXYtarKK_N2XbyU52k_A,Pho Tempe,131
tUeYSmiIQn0WG9LN-qRLKg,R&B's Pizza Place,44
szhJLmdLDVFTevm8fu0T4A,Great Wall Cuisine,465
8_hy-FrbC9zcakjKH_yaXA,Bomb Tacos,159
w_0nQYHhXhrSR95pWZafVg,World Market,20
lbD5Bbfje05XjepzGxAiBQ,Old Stone Vino Bistro and Wine Bar,13
a6Peyv7ONKNoRYWcrtEy4w,CVS Pharmacy,42
g4dEf9EvOcS5aanOcIKO1w,Improv,39
aKymOxfEj1zSumS9wi8zjQ,Terrible Herbst,13
gDOuHjntsN37XEjROoQ2Aw,Santa Madre Taco Shop,429
sXhnYJ_J6j0XfpMdpxiSFA,Joe Fresh,14
efFIGYJDnqPnjXlASxF7PQ,Lucy Ethiopian Kitchen,53
wAsbg9iF8f1DFNu7x9YCzQ,Goodwood Tavern,79
zHYjts6JqKBiKM5ZbO8eHA,Mitchell's Homemade Ice Cream - Beachwood,107
w0ZJzBv7PVq2B_JHZswwbA,Nocochi,40
PSMuXLKhthUhZ_Jj6W5_Xg,Supercuts,7
Tbq7eiTMZ4vRY0IrQ0Pn3Q,Fried Ice & Bubble Tea,94
pofIP_IT0ANjMGoxi7MU3g,Morph Hair Design,49
1UvoGUZ479SBat3GRC-i9g,Pea In the Pod,12
xUUKtG0E-qAv3RyeOV20rg,Tak Fu Seafood Restaurant,36
rIeXMt92PLNjZbemWKRXcA,Mr. ChopStix,255
W5cvNjV_pDflpGgKLzZcuw,Blacksmith's Bistro,45
Tp5Hwl_46LReQu7nnIQYgw,Dutton's Canadian Lounge,9
nQvn3VIhBqfD43Ag7QfflA,Long John Silver's,16
nRmTDIs3Gbis9aX2-v1qcw,Shula's 2,81
BC-I4yC3hE1nxXcNbzY16w,Miniso,6
hH-4ogdPgACvrcyiccwdPA,Auntie Anne's Soft Pretzel,20
tZbnGfc9LckBuKgKoX8A7g,Rotelli Pizza and Pasta,16
awPIH7K4WA5BKJfiQlZcow,Bison Witches Bar & Deli,119
PXVNlCbNocp-EJ-RJRQoIw,In-N-Out Burger,77
OAbwqq66Sc2JYkO6b6rEDw,Sun's Thai Food,317
CYG3uWwBDmMOPgQ6Wz_Pkg,Mr C's,37
sscP36MO34i5ep4QO8c7KA,Mascot,31
5AUQJvAZvU_QnySTZLDyZQ,Pho Daravan Restaurant,13
tkdolOWoZ9KIYP-PETvYWA,Jersey Mike's Subs,79
aXWN4oH8W-MVDchWia084g,Nine on Nine,174
0vdw9E5zzYDNsW_smjBmHA,El Sol Mexican Cafe,143
dYroVyFeMiqPln9hF4nCDw,Goodwill Industries of Southern Nevada,10
tEzxhauTQddACyqdJ0OPEQ,Hobby Town Usa,6
C3gKBIsZKR3bp43BbOu8qA,Thai Rama,269
doppYIvvZTKn7lJcZfHzeA,Tim Horton's,8
T_qwy8ZI3YX-0LHwgfje9g,TD Bank Financial Group,3
2OjI248GJJTrYXm2Hp58Xg,Flex and Fit,20
iBihgoxc6Ot7m2D4D3z0QA,Thirsty Lion Gastropub & Grill,659
6YNEk7tjy7o5Uwt9y9RRLA,Paradise Farms Prime Beef Bistro,54
uBNa7bGlgglxSy-HLaN_Dw,Port Authority Steel Plaza Station,3
hVc80yrAmtAtl8LoCsgf3w,Ingear,5
Ch3HkwQYv1YKw_FO06vBWA,P.F. Chang's,268
pCCkDXYEfn_-M1J6T8xS5g,Calgary Airport Marriott In-Terminal Hotel,23
f12Zv1B9crmSW58iyTR_mA,Midwood Smokehouse,322
F9DKVHtiK3Lsp9ppvCsgnw,Mid-Atlantic Mercantile,8
27_N5P9HZ86IviONPT_twg,Woodlot Restaurant,253
EMJplFO1OTgF8fBmr0nc3g,Escapology Escape Rooms Las Vegas,198
WG7Ot_BGB1T32WJYwNw-bA,Kitsch'nSwell,7
n-AQFKbW6MnpamdtA6ECpQ,Cinebarre - Arboretum 11,217
9HhdcD2M05egUPUM7qJI3w,Toys R Us,18
6vV13vQlpcDtfOIVyDruvQ,Lai Doh Restaurant,34
LoV_W0p5l0r4zvuHs7F9FA,Chicken King,26
jaoIDcqPZVXwwSPXFRSC-Q,Ncounter,76
CmGiqR21BH7d6rsoBd-XSw,Purple Onion Restaurant,53
3BWt6MX0KicK5YgV_6iJYg,Starbucks,20
icrI-vBxEDh2_nTEfzakzA,Mamak Dang Malaysian Fusion Cuisine,9
j_aPSU74xzffmw0lcrY8kQ,Capriccio,60
45m_xaD3A1saWNjVDahECQ,Narita Sushi Bar,28
UtyW9cHs9Z8vIEt8I9aIeA,City Tap,133
IXXERocY1bqGwRllcy8J2w,Sophia's Bakery & Cafe,192
p0iEUamJVp_QpaheE-Nz_g,"South Point Hotel, Casino & Spa",1613
EFxnpVs3vLUvpt1vX_iPdg,Sonio's Cafe,130
DnV2o694nhnjuRmyR39l3Q,Cirque du Soleil - Michael Jackson One,1097
XvWw0DlG5qkSDZpsficDgA,Cd's Sports Lounge,14
UMWzaFhW6M3nsIDyIpMfhg,Little Dumpling,14
_w5hBpkjHs5_Hv3pLeHtIw,Julian Serrano Tapas,1785
OURoudNtFXyd7RTtl5ASKg,Café Pamenar,101
-sNi7U9seVfCr8T8nkWd_w,Rumbi Island Grill,118
B_0VW7Pw26YiQyDRuutIGQ,Le Chat Noir,32
bREXSPzdzBOXmLWX0aevEA,Bahama Buck's,70
qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,10
6gk6ylpxIFKy5LXkcVZExw,Partell Specialty Pharmacy,41
5fE9BDxFj66rhbnJ8PmZZw,Cactus Club Cafe,65
TougouQiVvK8JD963HH-dQ,The Yoga Lounge,16
Siz5Ztd1r3fnlL_LfTYEJg,Attic Salt,12
F9h98ZFHLCHG7SdVbXMz0g,Kwan At York Mills,85
tIX6o1jkLrrmsJIdGUjA5A,Eco-Tint,679
T4shscbr3BU3yb6EA3BSfA,Les 400 Coups,94
Che7UHgmKBxFfk_-eAkWcQ,Pisces Pet Emporium,33
OrLdK234oTs1KdinMwitZw,The Pickering Markets,18
xdzR2Qt150pVAreGv811uQ,Ossington Subway Station,8
0yjLZZx708uJbierAonqQg,Church's Chicken,56
WaBujxNpUKos0F9ByBQ65A,Ross Dress for Less,17
6hwYxnND6eqqKRtUZD-Ksw,The Fifth Social Club,83
aAYl1-tsvP9Kzs7YESi8Rg,Electric Mud BBQ,251
lDx7YxXjMNrnGDQVDUG9LA,Emergency Arts,22
I-z3cve55T4bmf9vQSLNrA,Rogue Toys & Collectibles,79
ulAdVwQeAtKp7AdMTgDn7g,Chipotle Mexican Grill,8
6TgDo1bdDMTsU0gEUkLH8Q,Scottsdale Dermatology an affiliate of Advanced Dermatology,18
OugQjN04sQNahWzYEdTExQ,Cheese N Stuff,127
183mzk4Pg9pZoLJxfXCxRQ,Haggar Factory Store,3
8RwwoOevsq85zyp40YzHyw,Tim Hortons,6
PTQVaWA-I5ZLzwy5oBbVMg,Pekara Bakery and Bistro,150
8fObXJK-Nca3QCzvBvgEzQ,Chuuk,15
8-_jXGGDFPFAPB4r1x-81w,The Yard,566
ItXbD1tIOg28WvucEybi-g,Lee's Discount Liquor,48
vwUzePEuGsLXLDfuRjzOXg,Einstein Bagels,63
Rclse_6pgM1RUrEps2-wtQ,Hung Fook Tong,20
8cjPHVX-pKxDx7rszsXq8g,John Varvatos,17
9ElaeRBZ9DEqR65QmOcepA,Buppha Thai Restaurant,10
Tnc-QnFufxhnj32GC90C-Q,Rhino Market & Deli,197
g_UINGgOcQq-vkpAbp7lWQ,Chase Bank,30
WgGTmQsLLYEbYA96lCTEUQ,Set Me Free,3
_B9UZ80XfyS7PcauINe_lA,Walgreens,6
Mul_BVwcnhqmp2h_7QFepQ,La Bocca Urban Pizzeria + Wine Bar,725
a192hdM0_UVCYLwPJv1Qwg,Casa Don Juan  - Downtown,1004
pOEL97ld-FJMKO8Ki8JmYg,Oliver & Bonacini Café Grill,272
w1Dt_Dsbm40IgdVERLv5sQ,Jake's,36
HNLwl3V8C8fG_sVp4N-MWA,Cookie Brokers,25
1YQaI6yyWa8jSzP0jJX0tw,Capriotti's Sandwich Shop,154
I5QklsBP4IWTbfeJFoGGZQ,Kingsway Meat Products & Deli,12
qVdVY4YN0Rr0uKPkE1ltgQ,Le Mal Nécessaire,112
iXV2kGGyXJlKM8JKek-HNg,Centrico,113
StCUM6isjcg6OngePAAn1w,Re Salon and Med Spa,93
-wXyBph4d0IQlQrS8H1rDw,Senti Restaurant,99
rQ6BxR_D6YNumKgrOBLNAg,Amy's Hallmark Shop,8
Qq05Y-UHcsEFXql-0IMUzA,Terrible Herbst,36
pNAQvQjaq8dmafcATpcXjQ,Wal-Mart,6
Q7yo8bbIdmcmdde8ZtWAkw,Rebel Oil,17
LWwAMZUiH6iBaL4a6jGRWw,Pasta Cucina,107
enBGGbR8XOXTxO5Ui9b3Eg,Advance Auto Parts,4
A1fBuGCmo9f8H00wIV3OYw,Nana's Mexican Cafe,6
QxnwaNgY6_e88SBfmT6k1w,Richmond Court Restaurant,17
-SG4FFB4DgZO_t_WImkvJQ,Whoopie Baking Company,8
dNr7VKRti8dXWE-jzfVBtQ,The Perch Brewery,935
SRx25Qq7HBloPkZARS-WYw,America's Cleaners & Taylors,5
opDtZ8AMJ86FFFEnt4lMgA,Dollar Tree,21
YZyyG21xcwPQLqYh8pI-Ow,McFadden's,52
9b-rXZbHAAxv_0sSWlcyEQ,Cucina Locale,43
X9mSIeFxm35TU8CWy8GDSQ,Guggenheim Hermitage Museum,10
CgDonXv70Ha2BkKOIkJWKw,Urban Seven Martini Kitchen,33
CwsjwHx-t5D7m5RwezaOaA,Vegas Painting Parties,27
aWu1homxB6lciXU6-ZlpSQ,Wei's Taiwanese Food,58
vGRjxDEPvDfMihTFEw73cQ,White Spot Restaurants,19
BZSzoBFhkXBUQTx4Cgl5Aw,Coco's Bakery Restaurant,335
UFvLouGNq5q3w-0Ud_HP7w,Buddyz A Chicago Pizzeria,138
YlXLRk1EoltRbBQBLZCo-A,Les Soeurs Grises,64
RLvyPLb8uNeHW6mli1yOZA,Fiiz Drinks Las Vegas,54
YSHLvvIOg5w7ON396yNmVA,Carnitas y Tortas Ahogadas Guadalajara,77
7sb2FYLS2sejZKxRYF9mtg,Sakana,1659
10dkND_B1EknbpCQ6ShLBA,Hot Topic,4
eKcdE5WHnXBd6Rws-vicZQ,Victoria's Secret,34
2X07EuED0jY5C5hKQovfBA,Cafe At Desert Ridge,41
cOqd9ou3uf-1k3OWFo-_CQ,Poke Heaven,112
XMMLRvV4IMxIGyc4H37LxA,True Food Kitchen,1137
5_ymZOB8eIfi6nzzL5-SbQ,Born And Raised,563
HqIKlhg6OKhpBfEvMwSIwA,Fitz & Follwell,93
cTEePhwAMI_KhFXLFbRhNw,Fresh & Easy,64
toc8Emt7S9JdFMUA3DJUBg,Silk Restaurant & Bar,24
dGuVYsA5DMCm_TjSbX6x7g,Windy City Beefs N Pizza,448
5J_ehn980bR2LjOeLycZyA,Tacos 4 Life,146
bHYp8dES1Q4MODr0_3Lq2Q,New World Olive Oil,7
JpfmCwHUDpMbqX6IDIa2NA,Les Co'pains D'abord,29
fvySKzEXljHFcoud1gj6Sg,Everything But Water,7
A6I7Kq-eb8wzLOnfvdDSvg,The Duke Live,14
ixpTeFwGnEA-KUWUuNV_Fg,Seville Cleaners,98
roR1_DDlMk7mhi5_R6XVKA,Hash Kitchen,629
ZAAnaehPgtWPESHu7H9J-w,Papillon Grand Canyon Helicopters,212
5gFzFPp_SHOeOzEwVFyOgQ,PhXpress,6
QdXg79fKbFLEPePPnL02Fw,Whole Foods Market,446
25PEf9-e8_7phdV7JjOHhA,Baja Fresh Mexican Grill,38
ubxSYGmul7WZoc1WC8DfkQ,Tonsorial Barber Shop,15
EVGb5vclXDZTgkWwbrNGYQ,Hampton Inn Pittsburgh-West Mifflin,16
jJDKPJLzkoPeytWIzstJrA,Pedal Haus Brewery,363
orMyWvonOj55yswWf-k72Q,Farm & Craft,626
w55sCX7ZkLIJNhl_RhwjEg,Paradise Cantina,168
6ImDQhG_ddSweZb8NOnQMg,September Surf Café,35
4iB4J5fxd8tbYklDAnaD5g,Tahiti Village,634
6vNMmkttsHkW1THWiP50xg,Thai Basil Chandler,117
OkGl2r39FMmK_ephOvcxvg,L'elysée Bakery,67
0uJ9zHtOTIdT2woPWEibnQ,Pho Hoang Kim,4
NlNZgDWJhOYz9zoKE2ydMQ,The Grand Canal Shoppes,154
SnsZFsVf1tQvBCPmhe8gGw,Chaban,95
HaNUXh5nYR0r7FrbFJSHXw,Whole Foods Market,301
54_git0HB9xRH9o4FCPFfQ,Tam Tam Mont Royal,33
RLzgTHMapOCk36PfQyPtDg,L'expression De La Vie,4
YJS7cXGLAvWw9DUDXpw84Q,Babbo Italian Eatery,169
bsSnjJPT2yWoHTPSVA-gnw,Stupidiotic,58
GmgAToSKHnnB3BUtp9eQzw,Tratto,142
sG3MhGiT3oSyzHdHLtWRyQ,Sasaki Fine Pastry,95
zgGCFFW9fmMve9iyeCJc0g,Essense Beauty Mart,3
P1l18B3iHQkM2deVti216Q,Arizona Ave Car Wash,5
mnwRtuVQEsIUomBchu0gwg,OHSO Brewery- Arcadia,1163
lywUHsU8izoUFZBSlk-npg,Asian Town Center,17
FBhJAxq--c-bAvxXZKP7CA,Brooks Brothers,12
jtev1zmWMj3M33zpyadhdg,Bashas,31
LKTx0oPOrn_81n6DJpNk5g,Flo's Shanghai Cafe,10
NO_BnKpFyP1lCuUXdsnw9w,Elite Nails,95
NquY6lJOBhJszVKmVkHbWg,Assado,4
mnI_n7A8sxgOSmtgI3wzQQ,Amazing Cafe,95
d_NZqSypBaSs-2-r32CWrw,Nova Era Bakery,8
HHNcFd05ii-unPHfujmsbQ,Johnny's Farm House,29
dfNKy4VIaH_qluaYQaG7oA,Bosa Donuts,58
cTudgI-2jn-GlnZUmULy5Q,Bruegger's Bagels,38
Lh5qnT2m2b4lvyYiMGMDkg,The Allegheny Wine Mixer,140
6yjIoOFZYaQAbrgIcjwrWg,Crocs,7
SRUJMPwIcvh70wO-1VUmJg,Babies R Us,27
VNRxeoZip6pUf5pwMgrfbA,Sushi Momo Végétalien,30
q6-SF8zHFU1AWO70k92o1Q,Tivoli Village,225
nGEM7icTn4GPFCKb1q1rkw,Ciao Gourmet Market,5
pELYR3hDc20IwzzR-ZTcTA,Skydive Las Vegas,147
_5UAFrD3EDgJO1aZgRxH7w,Price's Chicken Coop,378
Z6FuyBpsCHTD1rs1QzOflw,Crystal Cleaners & Alterations,70
4lKF-M_3OLsk1usLPDJEFA,Einstein Bros Bagels,76
JhQvfo_WfX10TG9_7VO14g,Dad's Grilled Cheese,65
pIHJZfx9c0sGNpdJHvOGuw,Danny's Family Car Wash,5
bBL58_Y-fhUBvhQMxkZyfQ,Crest Bakery,22
bFkMPiGMkYnIdbI8KrRoHA,Afandi Restaurant and Market,68
ZW5dgbV7qqo2-7FK9FaAaw,Century III Mall,33
RS6lLTRzaYQBOE-OuGI8dA,Monte Carlo Resort,24
EIYve4wSOqzGeq2ZgCoZJA,Dickey's Barbecue Pit,66
p7alZQ6Nb5tb9U2vgfogHw,Cabal,13
MMsTJSbdACxBAfaQdLQCVw,McDonald's,8
PEWy1KB1-wkQEbxiZBr6AA,Chagrin Water Falls,33
2_Ms1mFbKauV6HHJ3R_yDw,Quality Inn Airport West,6
t9ziPD3M7ZeKBWcysQqGKQ,Cupcake Lane,11
Xs2iTWxbczvfEapAFH3cyw,Perk Eatery,448
hf5W3i9kY3ZAMqkMSn9MsQ,Avis Rent A Car,29
Zv3VAfR8-9-M-etTuGZU_Q,Palio Pronto,18
dJR2vmBlydzsxR5P6BDFlQ,Rubio's,46
-X05rsrc5TkgnNdIyew6Ew,TCBY,5
d9VHRDmg37JrC8o7gqHxsw,Hotel Omni Mont-Royal,85
Rr3ZlPEo70TxT2e_A47y9g,Sharetea,15
J19i0Avf2yF3j21P2xXWfw,A Touch of Mystery & More Entertainment Group,3
9Boahjn3QxlZnP2Aw_V1Rg,Sotto Sotto Restaurant,68
PuBwQvKssFGhd-eFNrLmZA,ZBA International Grocery,3
fe8jmKzXtGvMVQDUvW0pGw,Rossini's Italian Restaurant,39
pHSHm72bwR09Mt022CVvrw,Taj Mahal,304
TaTjCuAu6digyuZNBo0fag,Tosto Quickfire Pizza Pasta,51
_n3w5BK4-k7iXCWifCjUZg,The Lodge,213
sCODuHnzNW_s4BuxtqTCBA,Hard Rock Cafe,148
moauW4l96E3BEK7aXDiMsQ,Panda Express,26
owwM3SSoo3YW4QOBfBSD4A,Pottery Barn,21
RPe_cSOxq_qkG-LbxBlOyw,Hyde Park Prime Steakhouse,192
O7tw5TKampTgX88fNSA51w,Nadege Patisserie,47
Imqv2D4hmizxc7ekVjuq8w,The Tea Leaf,4
aZuf4JepXujkszBTryd_2Q,Columbia Sportswear Factory Store,15
kNnFjsxNv_OkvK4GLRTBJg,Markville Shopping Centre,66
qrjRRBOUmN7MFxBQNuJZIA,Checkers,72
MCXLDCA9F9Ui0VA9kuHlbA,Korean Food Express,65
ffA8x9O0jGP5DkpTiT4NcA,Roman's Oasis,96
Iaj67sDwd3qD-bQkG46H6Q,Nordstrom Rack at The Block Northway,13
5hTskC8JrA2zA0mYaYEZpg,Otto's Bierhalle,121
dwgeEOAcPuR-GhpMBaJmjA,Made In China Hot Pot,29
C0vKeUYBOmK0f-WaOhlj8g,Frankly Gourmet,3
v3gSujyy-PB8q9pSqot2Rg,Sheraton Gateway Hotel in Toronto International Airport,45
I7eqTdTmRTWYwF9HNZAHxw,Tottie's Asian Fusion 2,243
jIzygnVmajEXYmfsBNY_Gw,Most Wanted Taco Shop,576
593Zfdy0wTk9wzwTeuagwg,Michaels,56
Iv4bVd5FN1CVILVwfR3qlw,C-A-L Ranch Stores,42
m-7riqiizobw5HDsY7poSA,Coach,8
kVqsDQRGxZXdJsH8LpEhww,Shanghai Lilly,37
gCFf_GFUjgCSVcUe9yrphA,Robertos Taco Shop,109
-Le6cwbZL4tDZwNHwipfKg,Marrakech,447
s047uGIPJPtJlo_vf5ESQQ,Best China,20
3Ui-76sC9_fNs2gu8ISAMw,Brixx Wood Fired Pizza,143
KHcqvfwkGv6k6KtLDcpogQ,Sparrow,173
YaEPtPnEqh3WSsGq7cL44Q,Wahsun Chinese Restaurant,69
uIE9H0cz2AvxorEqy5cZ0w,Philly's Sports Grill,164
xc30_mOT_dMHSe7eu6KZxQ,Q & P Fashion Cleaners,5
8xrwjD-Udv7cm_emVcVo3A,Giovanni's Pizza & Pasta,179
eDHI182_jkKnJSFDjUlK-g,One Coffee Co,125
YBbev1J_6ShVcPLKg1_sXg,Super Swirl Frozen Yogurt & Boba Teas,137
21fK0m8sQFbRQv3RlskE2w,Corleone's,113
5pJXye7SUjzLLiu7U9_WXA,Magia,12
S6HTXcS97j173_btjN8w7Q,Famous Dave's Bar-B-Que,258
PQ6pDjHP0P28D3CY5UNxDA,Forget Me Not Cafe,94
8un5h1h8NXs0hzeVraaPbA,Olive Garden Italian Restaurant,155
zjvnqTjBp56NhMp1GrlO5g,Mingo Kitchen & Lounge,264
74pWjFssgqyhaVg-YCUo3A,The Cracked Egg,303
PotiAhtDMYMNsJCzV0oLAw,Walmart,13
7rcFlyhXKlMw3aaIf9deuA,Markham Public Library - Thornhill Community Centre Branch,4
bw4X3r0UKGHdhDjawLZp5g,Wingin' It,8
C4XsC2ZBtsl1EgjdVue3yA,Pinoy Pinay Filipino Restaurant,112
-g_3XHnCdchIchtC-le2tQ,Planet Hollywood Diamond Lounge,23
8jR1NYx1xPcz2_ocm1o8IA,Philadelphia Deli Restaurants,31
c1exUFbaKSmF0RFjCZ3rYA,Lone Mountain Trail,3
XwqDAyiPGnQFuCWUsokSfg,Pool & Lounge Vdara,47
FRVdEk2WbCJ0eBmp4SUiRg,CP24,8
svzw9ZtZmBRSO7b49CRhyA,Badlands Saloon,46
RWGI8u00x5GghYCEzpYrIg,Marché Atwater,151
lKZGxLaok4FLQODdw28Ubg,Wells Fargo Bank,31
GbcFCQp9VmgMaW_jaMAq_Q,Spaghetti Warehouse,103
j-JE8jELAHBbg6MKeAGanw,Cartwright's Modern Cuisine,204
iWox6NQVA76eH61toMhxfA,Spicy Pickle,94
I19pZVQOTCjDQMS_jnBNNQ,The Gift of Lights,5
uanCi4OGc1mHLGl_AT4JhQ,Treasure Island,2487
qUVnqIEYNbkHdUffYITr-Q,Pizza Place,88
gU8u0sczhS0nXQuGqJ12tw,Yumberi Yogurt,57
m1RrPKgNleBoGYdnRRhmGw,The Pods By Wolfgang Puck,21
rPwpZhrVsMngVgERNexZ5Q,Harris Teeter,82
Fu_MNxmXW0neptI-ShZRpw,Tasty Station,10
_vHI2zsJp7b02MFJUWJgbw,Sunville Bakery,110
3kQarjSJYYo9nGAkFjbWYg,Fairfield Inn & Suites by Marriott Madison East,20
H3EBEKejPL8tsB1gQYG1Ew,Chick-fil-A,40
cdLBNUBgPurw3PyLXvbiGA,Dickens Cafe,48
3U__XOTBFptjhBeHrPGqrg,George's Kitchen,188
22UJxzvG95T4lcidxvgm5w,Proformance Health,24
-1fwceFQw5NAemdPRrhP0g,Rite Aid,8
g4rkl-BorzlT1hIz_-vsew,Icehouse,102
3XE-poXz9CeDao-Q7pqkTw,SEABLUE by Michael Mina,234
rdn0vLw8Ln5_PBwRcE6BZw,Home Of Hot Taste,82
Md_TTNUkO7U47b3cass4gw,Whole Foods Market,181
6TcKHlJznfmRhbjqAZv-7Q,Kiev,6
qsT1WxSp3XO76f9HZwVMnA,South Hills Village,56
9dDdBiLi_56-pq4FH07VUg,Courtyard by Marriott Phoenix Airport,38
c4sRmOkb3W3KgCkEffI6tA,Ground Level Cafe,18
Xz3Qj0zZfSxA95ELBwoXjg,At Home,33
qtxBkHhfeG5KrESJY6W3tQ,Marshalls Store,11
cKXMA7AoyvrFKaZzNOp0nA,Tuscany Gardens,136
rXVD3dQEf4Q36TJanYczJw,Entemans's Oroweat,6
NaGdsSVvAKERyJ_BQYgXrQ,Ox Bar de Tapas,165
WO3P5BpPHYB-zbDgJZOuCw,Jack's  Bar,68
e2ktrWPehrhOdLVeD_3hSQ,7th Street Station Parking Garage,23
TfcQhrjJco0C_x0KVK7LwA,Duke's Sports Bar and Grill,284
qze2r_DmAdagxDvvgQl7nw,Open Door Coffee Company,57
ohMpNug5zWNxOlL6ShG7Ig,Cafe Bink,229
ikRqxe8NlYUJDcw8aalwgQ,Noori Extension,10
sV6Rgg3Jbnro7oyXzsdMcQ,Lumber Liquidators,10
s_LitDugc1df67V-_prD6Q,Dessert Kitchen,68
zoIEe7uhsQT2EyiFLIfhrw,Chatime Markham,118
rESabNA__UU4uM-SqoFE1w,Walking Company,9
KYEZATGRY5aD69ZR6VvyWQ,North Forty Saloon and BBQ,30
UpEVdq_euH-5mqCIgUAd2Q,Le Papillon On Front,141
lAN5WEQn5SwKEmUIqddysg,Trader Joe's,48
Cz43OfHfsodN7Dk4SdTt1Q,Spigolo Ristorante,6
kd4PwIjtWK2Lx0wUcovo5A,Marottas,71
NwQeXa7pOtQ8YZYrrzorfg,Retro Burger,8
CX_H7AKaVrEtcZAxOvvklA,American Eagle Outfitters,5
Qplxmp2jCy5l951UcM1ovg,The Design Exchange,12
stfKVcGqGnFu18OPUoIj7w,Destiny Tea Cafe,121
mG71gQ5HWl7ut9OCN6NJKA,360 Restaurant,747
3A_NZZNHG5dxeZmO-ije2Q,Taco Bell,33
X9ftU-exKhTMOjtr3B52rw,Jim Chai Kee Wonton Noodle,75
4MQaqhBUJCpghGukSWNq7w,The Loose Moose,334
Iv5lyi_ule9sNIOncmusIw,The Kitchen at Atomic,144
g9cKOi-6XzQne3s5TqA2fQ,Pho Dau Bo Restaurant,109
4sfof0u2L7_ryXQusDM-aA,Vivo Ristorante,78
ma0rw06kzdrbYO6AbD2f7w,Imaginary Wars,4
mYlNFkIiFY3SyDl-nPWR5g,Nick's,191
HmAQq1Wbz2oAFX-KqTAM_A,American Airlines,347
CyKsmdixwdmqYPXzzSkU6Q,Edgewater Bar & Grille,22
RhS_cyPTCRYLRky-Y7yNCA,Lau Sun Mou Tea,4
Tne2tfl0S0iLre2O5XALvQ,Shabu Fondue,10
0BjG7BImkDwdvQqKhQLuzw,Cornell Community Centre,9
NKSdJpmnbbANDRx5inqkvA,Toys R Us,27
K64Uw3a2Enh2MznpwRHWKQ,Razz's Restaurant & Catering,171
AZlnpvILz5cEWJifjr2CSQ,Roma Deli II and Wine Shop,176
